tracking_id,shipment_id,status,timestamp
36728,1de8a679,Picked Up,2025-04-20 00:00:00
36729,1de8a679,In Transit,2025-04-22 00:00:00
36730,666e0e14,Order Placed,2025-02-27 02:00:00
36731,666e0e14,Picked Up,2025-03-01 00:00:00
36732,666e0e14,In Transit,2025-03-02 00:00:00
36733,9b97d39f,Order Placed,2025-08-13 04:00:00
36734,9b97d39f,Cancelled,2025-08-16 00:00:00
36735,dd8bd4e1,Order Placed,2025-08-08 02:00:00
36736,dd8bd4e1,Picked Up,2025-08-10 00:00:00
36737,dd8bd4e1,In Transit,2025-08-12 00:00:00
36738,12e423e0,Order Placed,2025-07-12 03:00:00
36739,12e423e0,Picked Up,2025-07-14 00:00:00
36740,12e423e0,In Transit,2025-07-16 00:00:00
36741,12e423e0,Out for Delivery,2025-07-15 09:00:00
36742,12e423e0,Delivered,2025-07-15 14:00:00
36743,5b51ed2b,Order Placed,2025-10-25 01:00:00
36744,5b51ed2b,Picked Up,2025-10-26 00:00:00
36745,5b51ed2b,In Transit,2025-10-27 00:00:00
36746,5b51ed2b,Out for Delivery,2025-10-30 08:00:00
36747,5b51ed2b,Delivered,2025-10-30 14:00:00
36748,94001798,Order Placed,2025-03-27 01:00:00
36749,94001798,Picked Up,2025-03-28 00:00:00
36750,94001798,In Transit,2025-03-29 00:00:00
36751,94001798,Out for Delivery,2025-03-31 06:00:00
36752,94001798,Delivered,2025-03-31 09:00:00
36753,7966c362,Order Placed,2025-07-29 02:00:00
36754,7966c362,Picked Up,2025-07-31 00:00:00
36755,df248642,Order Placed,2025-10-07 04:00:00
36756,df248642,Picked Up,2025-10-09 00:00:00
36757,df248642,In Transit,2025-10-11 00:00:00
36758,7ffdce20,Order Placed,2025-09-23 01:00:00
36759,7ffdce20,Picked Up,2025-09-24 00:00:00
36760,7ffdce20,In Transit,2025-09-26 00:00:00
36761,7ffdce20,Out for Delivery,2025-09-28 09:00:00
36762,7ffdce20,Delivered,2025-09-28 11:00:00
36763,1e55f80a,Order Placed,2025-03-22 03:00:00
36764,1e55f80a,Picked Up,2025-03-24 00:00:00
36765,1bded5ea,Order Placed,2025-04-18 04:00:00
36766,1bded5ea,Picked Up,2025-04-20 00:00:00
36767,1bded5ea,In Transit,2025-04-22 00:00:00
36768,d0179836,Order Placed,2026-02-08 02:00:00
36769,d0179836,Cancelled,2026-02-09 00:00:00
36770,db12b6e3,Order Placed,2025-12-19 04:00:00
36771,db12b6e3,Picked Up,2025-12-21 00:00:00
36772,db12b6e3,In Transit,2025-12-22 00:00:00
36773,76e1eb8d,Order Placed,2026-02-09 01:00:00
36774,76e1eb8d,Picked Up,2026-02-10 00:00:00
36775,76e1eb8d,In Transit,2026-02-11 00:00:00
36776,3612f01d,Order Placed,2025-06-27 02:00:00
36777,3612f01d,Picked Up,2025-06-29 00:00:00
36778,3612f01d,In Transit,2025-07-01 00:00:00
36779,822d1d09,Order Placed,2025-12-02 04:00:00
36780,822d1d09,Cancelled,2025-12-03 00:00:00
36781,f90bd401,Order Placed,2025-02-25 04:00:00
36782,f90bd401,Picked Up,2025-02-27 00:00:00
36783,f90bd401,In Transit,2025-03-01 00:00:00
36784,f90bd401,Out for Delivery,2025-03-02 10:00:00
36785,f90bd401,Delivered,2025-03-02 17:00:00
36786,5145ddf2,Order Placed,2025-08-22 04:00:00
36787,5145ddf2,Picked Up,2025-08-23 00:00:00
36788,ef2a384b,Order Placed,2025-05-25 02:00:00
36789,ef2a384b,Cancelled,2025-05-28 00:00:00
36790,f8dccb10,Order Placed,2025-06-22 04:00:00
36791,f8dccb10,Picked Up,2025-06-24 00:00:00
36792,f8dccb10,In Transit,2025-06-26 00:00:00
36793,f8dccb10,Out for Delivery,2025-06-27 09:00:00
36794,f8dccb10,Delivered,2025-06-27 15:00:00
36795,8eb5dbb7,Order Placed,2025-09-19 03:00:00
36796,8eb5dbb7,Picked Up,2025-09-21 00:00:00
36797,100eb224,Order Placed,2025-07-31 01:00:00
36798,100eb224,Picked Up,2025-08-01 00:00:00
36799,f438c0b4,Order Placed,2025-08-15 01:00:00
36800,f438c0b4,Cancelled,2025-08-17 00:00:00
36801,6f21a7e1,Order Placed,2025-06-12 03:00:00
36802,6f21a7e1,Cancelled,2025-06-15 00:00:00
36803,b802aced,Order Placed,2026-02-13 02:00:00
36804,b802aced,Cancelled,2026-02-14 00:00:00
36805,84719300,Order Placed,2025-04-20 01:00:00
36806,84719300,Picked Up,2025-04-22 00:00:00
36807,84719300,In Transit,2025-04-24 00:00:00
36808,3109a129,Order Placed,2025-08-13 04:00:00
36809,3109a129,Picked Up,2025-08-15 00:00:00
36810,3109a129,In Transit,2025-08-17 00:00:00
36811,3109a129,Out for Delivery,2025-08-14 10:00:00
36812,3109a129,Delivered,2025-08-14 13:00:00
36813,b8474869,Order Placed,2025-09-05 04:00:00
36814,b8474869,Picked Up,2025-09-07 00:00:00
36815,b8474869,In Transit,2025-09-08 00:00:00
36816,0a44c4b5,Order Placed,2026-01-30 03:00:00
36817,0a44c4b5,Cancelled,2026-02-02 00:00:00
36818,5ccd57ad,Order Placed,2025-05-27 01:00:00
36819,5ccd57ad,Picked Up,2025-05-29 00:00:00
36820,5ccd57ad,In Transit,2025-05-31 00:00:00
36821,5ccd57ad,Out for Delivery,2025-05-29 07:00:00
36822,5ccd57ad,Delivered,2025-05-29 13:00:00
36823,cb943089,Order Placed,2026-02-18 01:00:00
36824,cb943089,Picked Up,2026-02-19 00:00:00
36825,cb943089,In Transit,2026-02-20 00:00:00
36826,cb943089,Out for Delivery,2026-02-19 07:00:00
36827,cb943089,Delivered,2026-02-19 13:00:00
36828,65e5aeca,Order Placed,2025-04-07 04:00:00
36829,65e5aeca,Cancelled,2025-04-08 00:00:00
36830,602e4074,Order Placed,2025-12-22 04:00:00
36831,602e4074,Picked Up,2025-12-23 00:00:00
36832,9a6ed042,Order Placed,2025-11-01 02:00:00
36833,9a6ed042,Cancelled,2025-11-03 00:00:00
36834,8c63486c,Order Placed,2025-10-13 03:00:00
36835,8c63486c,Cancelled,2025-10-16 00:00:00
36836,ceb70ea3,Order Placed,2025-06-28 03:00:00
36837,ceb70ea3,Picked Up,2025-06-30 00:00:00
36838,ceb70ea3,In Transit,2025-07-01 00:00:00
36839,ceb70ea3,Out for Delivery,2025-06-29 08:00:00
36840,ceb70ea3,Delivered,2025-06-29 14:00:00
36841,8165976e,Order Placed,2025-06-27 03:00:00
36842,8165976e,Cancelled,2025-06-28 00:00:00
36843,bdfd8668,Order Placed,2025-08-27 01:00:00
36844,bdfd8668,Picked Up,2025-08-28 00:00:00
36845,75106480,Order Placed,2025-10-26 01:00:00
36846,75106480,Cancelled,2025-10-28 00:00:00
36847,624ae00a,Order Placed,2025-06-08 02:00:00
36848,624ae00a,Picked Up,2025-06-09 00:00:00
36849,df4c62ec,Order Placed,2025-07-13 04:00:00
36850,df4c62ec,Picked Up,2025-07-14 00:00:00
36851,df4c62ec,In Transit,2025-07-15 00:00:00
36852,df4c62ec,Out for Delivery,2025-07-20 08:00:00
36853,df4c62ec,Delivered,2025-07-20 11:00:00
36854,5f470789,Order Placed,2025-03-04 03:00:00
36855,5f470789,Cancelled,2025-03-07 00:00:00
36856,2e639226,Order Placed,2025-08-19 01:00:00
36857,2e639226,Cancelled,2025-08-22 00:00:00
36858,cf6814c5,Order Placed,2025-05-29 02:00:00
36859,cf6814c5,Cancelled,2025-05-30 00:00:00
36860,df22d1cc,Order Placed,2025-11-03 03:00:00
36861,df22d1cc,Cancelled,2025-11-06 00:00:00
36862,674159b0,Order Placed,2026-01-17 01:00:00
36863,674159b0,Picked Up,2026-01-18 00:00:00
36864,9eecfa0b,Order Placed,2025-12-24 02:00:00
36865,9eecfa0b,Picked Up,2025-12-25 00:00:00
36866,536daed3,Order Placed,2026-01-24 04:00:00
36867,536daed3,Cancelled,2026-01-25 00:00:00
36868,ceba9df7,Order Placed,2025-09-13 03:00:00
36869,ceba9df7,Picked Up,2025-09-15 00:00:00
36870,ceba9df7,In Transit,2025-09-16 00:00:00
36871,c3ec67df,Order Placed,2025-07-12 02:00:00
36872,c3ec67df,Picked Up,2025-07-14 00:00:00
36873,c3ec67df,In Transit,2025-07-15 00:00:00
36874,c3ec67df,Out for Delivery,2025-07-16 07:00:00
36875,c3ec67df,Delivered,2025-07-16 09:00:00
36876,42028e7b,Order Placed,2025-04-28 03:00:00
36877,42028e7b,Picked Up,2025-04-30 00:00:00
36878,42028e7b,In Transit,2025-05-01 00:00:00
36879,80e44430,Order Placed,2025-09-18 02:00:00
36880,80e44430,Picked Up,2025-09-20 00:00:00
36881,80e44430,In Transit,2025-09-21 00:00:00
36882,b4d24d59,Order Placed,2025-03-03 03:00:00
36883,b4d24d59,Cancelled,2025-03-04 00:00:00
36884,e8c54474,Order Placed,2025-08-26 03:00:00
36885,e8c54474,Picked Up,2025-08-28 00:00:00
36886,e8c54474,In Transit,2025-08-30 00:00:00
36887,e8c54474,Out for Delivery,2025-08-29 09:00:00
36888,e8c54474,Delivered,2025-08-29 15:00:00
36889,36dddaad,Order Placed,2025-03-26 01:00:00
36890,36dddaad,Picked Up,2025-03-27 00:00:00
36891,825285ce,Order Placed,2025-09-05 04:00:00
36892,825285ce,Picked Up,2025-09-06 00:00:00
36893,825285ce,In Transit,2025-09-08 00:00:00
36894,825285ce,Out for Delivery,2025-09-06 10:00:00
36895,825285ce,Delivered,2025-09-06 18:00:00
36896,977ada8b,Order Placed,2025-03-08 02:00:00
36897,977ada8b,Picked Up,2025-03-09 00:00:00
36898,977ada8b,In Transit,2025-03-11 00:00:00
36899,7b4e2728,Order Placed,2026-01-03 04:00:00
36900,7b4e2728,Picked Up,2026-01-04 00:00:00
36901,cb6e5017,Order Placed,2025-03-07 03:00:00
36902,cb6e5017,Picked Up,2025-03-09 00:00:00
36903,cb6e5017,In Transit,2025-03-10 00:00:00
36904,3a40c2db,Order Placed,2025-02-28 01:00:00
36905,3a40c2db,Picked Up,2025-03-02 00:00:00
36906,3a40c2db,In Transit,2025-03-04 00:00:00
36907,3a40c2db,Out for Delivery,2025-03-04 06:00:00
36908,3a40c2db,Delivered,2025-03-04 09:00:00
36909,d762f531,Order Placed,2025-12-31 04:00:00
36910,d762f531,Picked Up,2026-01-01 00:00:00
36911,d762f531,In Transit,2026-01-02 00:00:00
36912,d762f531,Out for Delivery,2026-01-06 09:00:00
36913,d762f531,Delivered,2026-01-06 11:00:00
36914,cf6da509,Order Placed,2025-11-07 04:00:00
36915,cf6da509,Picked Up,2025-11-09 00:00:00
36916,cf6da509,In Transit,2025-11-10 00:00:00
36917,b4eed564,Order Placed,2025-03-25 03:00:00
36918,b4eed564,Cancelled,2025-03-26 00:00:00
36919,e6abe5e2,Order Placed,2025-04-28 04:00:00
36920,e6abe5e2,Picked Up,2025-04-29 00:00:00
36921,e6abe5e2,In Transit,2025-04-30 00:00:00
36922,e6abe5e2,Out for Delivery,2025-05-03 06:00:00
36923,e6abe5e2,Delivered,2025-05-03 09:00:00
36924,2b238b8f,Order Placed,2026-02-19 02:00:00
36925,2b238b8f,Picked Up,2026-02-21 00:00:00
36926,2b238b8f,In Transit,2026-02-23 00:00:00
36927,ccf2028b,Order Placed,2025-09-13 02:00:00
36928,ccf2028b,Picked Up,2025-09-15 00:00:00
36929,ccf2028b,In Transit,2025-09-16 00:00:00
36930,27652d87,Order Placed,2026-02-13 02:00:00
36931,27652d87,Picked Up,2026-02-15 00:00:00
36932,27652d87,In Transit,2026-02-17 00:00:00
36933,27652d87,Out for Delivery,2026-02-18 08:00:00
36934,27652d87,Delivered,2026-02-18 10:00:00
36935,a8c1a6f9,Order Placed,2025-05-25 02:00:00
36936,a8c1a6f9,Picked Up,2025-05-27 00:00:00
36937,cdd9def6,Order Placed,2026-02-11 03:00:00
36938,cdd9def6,Picked Up,2026-02-12 00:00:00
36939,cdd9def6,In Transit,2026-02-13 00:00:00
36940,cdd9def6,Out for Delivery,2026-02-16 08:00:00
36941,cdd9def6,Delivered,2026-02-16 10:00:00
36942,540e7032,Order Placed,2025-07-06 02:00:00
36943,540e7032,Cancelled,2025-07-07 00:00:00
36944,f8816416,Order Placed,2025-05-13 02:00:00
36945,f8816416,Cancelled,2025-05-15 00:00:00
36946,eb78ec7a,Order Placed,2025-05-26 01:00:00
36947,eb78ec7a,Picked Up,2025-05-27 00:00:00
36948,eb78ec7a,In Transit,2025-05-28 00:00:00
36949,1b0af88c,Order Placed,2025-04-20 03:00:00
36950,1b0af88c,Picked Up,2025-04-22 00:00:00
36951,1b0af88c,In Transit,2025-04-24 00:00:00
36952,1b2bbbf9,Order Placed,2025-03-08 02:00:00
36953,1b2bbbf9,Picked Up,2025-03-10 00:00:00
36954,25601101,Order Placed,2025-05-25 02:00:00
36955,25601101,Picked Up,2025-05-27 00:00:00
36956,25601101,In Transit,2025-05-29 00:00:00
36957,3f79e072,Order Placed,2025-10-20 02:00:00
36958,3f79e072,Cancelled,2025-10-22 00:00:00
36959,fd273eaa,Order Placed,2025-09-23 02:00:00
36960,fd273eaa,Cancelled,2025-09-24 00:00:00
36961,a9aa2fdb,Order Placed,2025-05-13 03:00:00
36962,a9aa2fdb,Picked Up,2025-05-14 00:00:00
36963,262eabe0,Order Placed,2025-03-22 01:00:00
36964,262eabe0,Cancelled,2025-03-25 00:00:00
36965,a5e8e64a,Order Placed,2025-04-23 03:00:00
36966,a5e8e64a,Picked Up,2025-04-25 00:00:00
36967,a5e8e64a,In Transit,2025-04-27 00:00:00
36968,a4238fca,Order Placed,2025-05-14 02:00:00
36969,a4238fca,Picked Up,2025-05-16 00:00:00
36970,a4238fca,In Transit,2025-05-17 00:00:00
36971,a4238fca,Out for Delivery,2025-05-15 07:00:00
36972,a4238fca,Delivered,2025-05-15 09:00:00
36973,fc08a43f,Order Placed,2025-12-10 03:00:00
36974,fc08a43f,Picked Up,2025-12-12 00:00:00
36975,fc08a43f,In Transit,2025-12-14 00:00:00
36976,fc08a43f,Out for Delivery,2025-12-12 07:00:00
36977,fc08a43f,Delivered,2025-12-12 12:00:00
36978,19a2f2c2,Order Placed,2025-08-21 01:00:00
36979,19a2f2c2,Cancelled,2025-08-24 00:00:00
36980,7cc8afe8,Order Placed,2025-12-18 02:00:00
36981,7cc8afe8,Cancelled,2025-12-21 00:00:00
36982,ba6f0fdc,Order Placed,2025-12-10 02:00:00
36983,ba6f0fdc,Picked Up,2025-12-12 00:00:00
36984,b8ccea08,Order Placed,2025-11-07 04:00:00
36985,b8ccea08,Picked Up,2025-11-09 00:00:00
36986,b8ccea08,In Transit,2025-11-10 00:00:00
36987,e46e660b,Order Placed,2025-04-07 01:00:00
36988,e46e660b,Picked Up,2025-04-09 00:00:00
36989,9f6bb71e,Order Placed,2025-04-09 03:00:00
36990,9f6bb71e,Cancelled,2025-04-10 00:00:00
36991,76f4b8c4,Order Placed,2025-05-24 03:00:00
36992,76f4b8c4,Picked Up,2025-05-25 00:00:00
36993,4ef3f4d2,Order Placed,2025-12-30 02:00:00
36994,4ef3f4d2,Cancelled,2026-01-01 00:00:00
36995,2b1eca7b,Order Placed,2025-11-22 03:00:00
36996,2b1eca7b,Picked Up,2025-11-23 00:00:00
36997,d132ddd2,Order Placed,2025-11-13 04:00:00
36998,d132ddd2,Picked Up,2025-11-15 00:00:00
36999,d132ddd2,In Transit,2025-11-17 00:00:00
37000,ae9e6ac9,Order Placed,2025-08-08 04:00:00
37001,ae9e6ac9,Picked Up,2025-08-10 00:00:00
37002,ae9e6ac9,In Transit,2025-08-12 00:00:00
37003,87c4c1f3,Order Placed,2025-08-10 04:00:00
37004,87c4c1f3,Cancelled,2025-08-11 00:00:00
37005,17b3ae6e,Order Placed,2025-04-19 02:00:00
37006,17b3ae6e,Picked Up,2025-04-21 00:00:00
37007,ff6c7e2d,Order Placed,2025-08-19 02:00:00
37008,ff6c7e2d,Picked Up,2025-08-21 00:00:00
37009,ff6c7e2d,In Transit,2025-08-22 00:00:00
37010,ff6c7e2d,Out for Delivery,2025-08-21 08:00:00
37011,ff6c7e2d,Delivered,2025-08-21 12:00:00
37012,cc2e1188,Order Placed,2025-11-30 01:00:00
37013,cc2e1188,Cancelled,2025-12-02 00:00:00
37014,efa53ebb,Order Placed,2026-01-16 03:00:00
37015,efa53ebb,Picked Up,2026-01-18 00:00:00
37016,67dd7b7d,Order Placed,2025-11-28 03:00:00
37017,67dd7b7d,Cancelled,2025-11-30 00:00:00
37018,573e72c4,Order Placed,2025-09-10 04:00:00
37019,573e72c4,Picked Up,2025-09-11 00:00:00
37020,573e72c4,In Transit,2025-09-13 00:00:00
37021,573e72c4,Out for Delivery,2025-09-13 08:00:00
37022,573e72c4,Delivered,2025-09-13 14:00:00
37023,28f211b4,Order Placed,2025-11-14 03:00:00
37024,28f211b4,Picked Up,2025-11-15 00:00:00
37025,e8246234,Order Placed,2026-02-17 02:00:00
37026,e8246234,Picked Up,2026-02-19 00:00:00
37027,e8246234,In Transit,2026-02-21 00:00:00
37028,e3aa5cb5,Order Placed,2025-09-17 04:00:00
37029,e3aa5cb5,Picked Up,2025-09-18 00:00:00
37030,e3aa5cb5,In Transit,2025-09-19 00:00:00
37031,793ecbd8,Order Placed,2025-11-27 01:00:00
37032,793ecbd8,Picked Up,2025-11-29 00:00:00
37033,124cc717,Order Placed,2025-07-03 04:00:00
37034,124cc717,Picked Up,2025-07-05 00:00:00
37035,124cc717,In Transit,2025-07-07 00:00:00
37036,11ee42fc,Order Placed,2025-04-21 04:00:00
37037,11ee42fc,Picked Up,2025-04-22 00:00:00
37038,11ee42fc,In Transit,2025-04-24 00:00:00
37039,11ee42fc,Out for Delivery,2025-04-22 06:00:00
37040,11ee42fc,Delivered,2025-04-22 08:00:00
37041,0213ebf7,Order Placed,2025-08-15 02:00:00
37042,0213ebf7,Picked Up,2025-08-17 00:00:00
37043,0213ebf7,In Transit,2025-08-18 00:00:00
37044,0213ebf7,Out for Delivery,2025-08-21 06:00:00
37045,0213ebf7,Delivered,2025-08-21 10:00:00
37046,06bff394,Order Placed,2025-07-05 03:00:00
37047,06bff394,Picked Up,2025-07-07 00:00:00
37048,06bff394,In Transit,2025-07-09 00:00:00
37049,0f1d0bd1,Order Placed,2025-05-08 01:00:00
37050,0f1d0bd1,Picked Up,2025-05-09 00:00:00
37051,7eb357fe,Order Placed,2025-08-20 02:00:00
37052,7eb357fe,Picked Up,2025-08-22 00:00:00
37053,7eb357fe,In Transit,2025-08-24 00:00:00
37054,7eb357fe,Out for Delivery,2025-08-23 08:00:00
37055,7eb357fe,Delivered,2025-08-23 13:00:00
37056,7c39cb51,Order Placed,2026-01-25 01:00:00
37057,7c39cb51,Picked Up,2026-01-27 00:00:00
37058,e95fdeac,Order Placed,2025-05-14 02:00:00
37059,e95fdeac,Picked Up,2025-05-16 00:00:00
37060,730ff1c2,Order Placed,2025-12-31 02:00:00
37061,730ff1c2,Cancelled,2026-01-03 00:00:00
37062,170d0c14,Order Placed,2025-07-28 01:00:00
37063,170d0c14,Picked Up,2025-07-29 00:00:00
37064,704c7821,Order Placed,2025-09-23 01:00:00
37065,704c7821,Picked Up,2025-09-25 00:00:00
37066,704c7821,In Transit,2025-09-27 00:00:00
37067,704c7821,Out for Delivery,2025-09-25 10:00:00
37068,704c7821,Delivered,2025-09-25 15:00:00
37069,e368d083,Order Placed,2025-07-09 03:00:00
37070,e368d083,Picked Up,2025-07-11 00:00:00
37071,e368d083,In Transit,2025-07-12 00:00:00
37072,72142e24,Order Placed,2025-09-06 03:00:00
37073,72142e24,Picked Up,2025-09-07 00:00:00
37074,72142e24,In Transit,2025-09-08 00:00:00
37075,72142e24,Out for Delivery,2025-09-13 10:00:00
37076,72142e24,Delivered,2025-09-13 18:00:00
37077,f1d29669,Order Placed,2025-02-23 01:00:00
37078,f1d29669,Picked Up,2025-02-25 00:00:00
37079,f1d29669,In Transit,2025-02-27 00:00:00
37080,f1d29669,Out for Delivery,2025-02-25 09:00:00
37081,f1d29669,Delivered,2025-02-25 11:00:00
37082,8e928645,Order Placed,2025-07-28 03:00:00
37083,8e928645,Picked Up,2025-07-30 00:00:00
37084,8e928645,In Transit,2025-08-01 00:00:00
37085,ee671658,Order Placed,2025-06-05 02:00:00
37086,ee671658,Picked Up,2025-06-07 00:00:00
37087,ee671658,In Transit,2025-06-09 00:00:00
37088,39e2fd49,Order Placed,2025-05-08 03:00:00
37089,39e2fd49,Cancelled,2025-05-09 00:00:00
37090,8b24edf4,Order Placed,2025-05-07 04:00:00
37091,8b24edf4,Picked Up,2025-05-08 00:00:00
37092,8b24edf4,In Transit,2025-05-10 00:00:00
37093,8b24edf4,Out for Delivery,2025-05-09 09:00:00
37094,8b24edf4,Delivered,2025-05-09 13:00:00
37095,34fad858,Order Placed,2026-02-17 04:00:00
37096,34fad858,Cancelled,2026-02-18 00:00:00
37097,afe4fe0d,Order Placed,2026-01-13 02:00:00
37098,afe4fe0d,Cancelled,2026-01-16 00:00:00
37099,ce837141,Order Placed,2025-05-26 03:00:00
37100,ce837141,Picked Up,2025-05-28 00:00:00
37101,ce837141,In Transit,2025-05-30 00:00:00
37102,5898710a,Order Placed,2025-12-01 02:00:00
37103,5898710a,Cancelled,2025-12-02 00:00:00
37104,aaa3f756,Order Placed,2026-02-18 04:00:00
37105,aaa3f756,Picked Up,2026-02-19 00:00:00
37106,0ee46c2b,Order Placed,2025-08-10 02:00:00
37107,0ee46c2b,Picked Up,2025-08-11 00:00:00
37108,0ee46c2b,In Transit,2025-08-12 00:00:00
37109,0ee46c2b,Out for Delivery,2025-08-14 08:00:00
37110,0ee46c2b,Delivered,2025-08-14 14:00:00
37111,ba2917ef,Order Placed,2025-03-12 04:00:00
37112,ba2917ef,Picked Up,2025-03-13 00:00:00
37113,ba2917ef,In Transit,2025-03-15 00:00:00
37114,9eec5f16,Order Placed,2025-12-24 02:00:00
37115,9eec5f16,Cancelled,2025-12-25 00:00:00
37116,612cec04,Order Placed,2026-01-19 04:00:00
37117,612cec04,Picked Up,2026-01-20 00:00:00
37118,612cec04,In Transit,2026-01-21 00:00:00
37119,612cec04,Out for Delivery,2026-01-24 06:00:00
37120,612cec04,Delivered,2026-01-24 13:00:00
37121,5200e5a9,Order Placed,2026-01-26 01:00:00
37122,5200e5a9,Picked Up,2026-01-27 00:00:00
37123,88018e9e,Order Placed,2025-12-26 01:00:00
37124,88018e9e,Picked Up,2025-12-27 00:00:00
37125,88018e9e,In Transit,2025-12-29 00:00:00
37126,c5aabd2f,Order Placed,2025-06-05 02:00:00
37127,c5aabd2f,Picked Up,2025-06-07 00:00:00
37128,c5aabd2f,In Transit,2025-06-09 00:00:00
37129,c5aabd2f,Out for Delivery,2025-06-08 07:00:00
37130,c5aabd2f,Delivered,2025-06-08 09:00:00
37131,82abdf7c,Order Placed,2026-01-20 02:00:00
37132,82abdf7c,Picked Up,2026-01-22 00:00:00
37133,4354377c,Order Placed,2025-09-03 02:00:00
37134,4354377c,Cancelled,2025-09-04 00:00:00
37135,25944058,Order Placed,2025-04-11 03:00:00
37136,25944058,Picked Up,2025-04-13 00:00:00
37137,25944058,In Transit,2025-04-14 00:00:00
37138,25944058,Out for Delivery,2025-04-12 08:00:00
37139,25944058,Delivered,2025-04-12 15:00:00
37140,70803987,Order Placed,2026-01-27 03:00:00
37141,70803987,Picked Up,2026-01-29 00:00:00
37142,2d8ad407,Order Placed,2025-06-17 04:00:00
37143,2d8ad407,Picked Up,2025-06-19 00:00:00
37144,2d8ad407,In Transit,2025-06-21 00:00:00
37145,f633375f,Order Placed,2026-02-10 01:00:00
37146,f633375f,Picked Up,2026-02-11 00:00:00
37147,ff92644b,Order Placed,2025-12-14 02:00:00
37148,ff92644b,Picked Up,2025-12-15 00:00:00
37149,ff92644b,In Transit,2025-12-17 00:00:00
37150,ff92644b,Out for Delivery,2025-12-15 10:00:00
37151,ff92644b,Delivered,2025-12-15 12:00:00
37152,0ccf1e6c,Order Placed,2025-11-26 04:00:00
37153,0ccf1e6c,Picked Up,2025-11-28 00:00:00
37154,0ccf1e6c,In Transit,2025-11-30 00:00:00
37155,0ccf1e6c,Out for Delivery,2025-11-30 06:00:00
37156,0ccf1e6c,Delivered,2025-11-30 11:00:00
37157,ffa17d98,Order Placed,2025-06-22 01:00:00
37158,ffa17d98,Cancelled,2025-06-24 00:00:00
37159,3dff1b7b,Order Placed,2025-09-27 03:00:00
37160,3dff1b7b,Picked Up,2025-09-29 00:00:00
37161,948cdeaf,Order Placed,2025-09-11 04:00:00
37162,948cdeaf,Cancelled,2025-09-14 00:00:00
37163,2ad64ccb,Order Placed,2025-09-18 02:00:00
37164,2ad64ccb,Picked Up,2025-09-19 00:00:00
37165,4b80fd3b,Order Placed,2025-06-02 02:00:00
37166,4b80fd3b,Picked Up,2025-06-03 00:00:00
37167,1abb8108,Order Placed,2025-07-28 01:00:00
37168,1abb8108,Picked Up,2025-07-30 00:00:00
37169,1abb8108,In Transit,2025-08-01 00:00:00
37170,1abb8108,Out for Delivery,2025-07-30 10:00:00
37171,1abb8108,Delivered,2025-07-30 12:00:00
37172,06b03c56,Order Placed,2025-06-27 01:00:00
37173,06b03c56,Picked Up,2025-06-28 00:00:00
37174,c6328dec,Order Placed,2025-11-08 01:00:00
37175,c6328dec,Cancelled,2025-11-10 00:00:00
37176,da5721ba,Order Placed,2026-01-23 03:00:00
37177,da5721ba,Picked Up,2026-01-24 00:00:00
37178,645a540d,Order Placed,2025-11-20 02:00:00
37179,645a540d,Picked Up,2025-11-22 00:00:00
37180,645a540d,In Transit,2025-11-23 00:00:00
37181,eb52e3d4,Order Placed,2025-07-18 02:00:00
37182,eb52e3d4,Picked Up,2025-07-20 00:00:00
37183,8f015c36,Order Placed,2025-03-07 04:00:00
37184,8f015c36,Cancelled,2025-03-10 00:00:00
37185,54c46b01,Order Placed,2025-11-24 03:00:00
37186,54c46b01,Picked Up,2025-11-26 00:00:00
37187,54c46b01,In Transit,2025-11-28 00:00:00
37188,56d04f4d,Order Placed,2025-03-19 04:00:00
37189,56d04f4d,Cancelled,2025-03-21 00:00:00
37190,5ac22a2c,Order Placed,2025-12-13 02:00:00
37191,5ac22a2c,Picked Up,2025-12-15 00:00:00
37192,67985106,Order Placed,2025-05-07 03:00:00
37193,67985106,Picked Up,2025-05-08 00:00:00
37194,267dffaf,Order Placed,2026-01-31 04:00:00
37195,267dffaf,Picked Up,2026-02-01 00:00:00
37196,032e8a57,Order Placed,2025-07-17 02:00:00
37197,032e8a57,Picked Up,2025-07-19 00:00:00
37198,73665a1c,Order Placed,2025-03-08 04:00:00
37199,73665a1c,Cancelled,2025-03-10 00:00:00
